time,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
1646249382.4984329,0.4111068844795227,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249382.5619292,0.4111068844795227,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249382.6205919,0.4111068844795227,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19328159093856812
1646249382.677956,0.40957289934158325,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249382.7345324,0.40957289934158325,0.022252947092056274,-0.015358897857367992,-0.12016592174768448,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249382.7910962,0.40957289934158325,0.022252947092056274,-0.015358897857367992,-0.12016592174768448,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249382.845162,0.4111068844795227,0.022252947092056274,-0.015358897857367992,-0.12016592174768448,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249382.9048333,0.40957289934158325,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249382.958546,0.40957289934158325,0.022252947092056274,-0.015358897857367992,-0.12016592174768448,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249383.019991,0.40957289934158325,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249383.0751207,0.40957289934158325,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249383.1346874,0.40957289934158325,0.022252947092056274,-0.015358897857367992,-0.12016592174768448,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19328159093856812
1646249383.1911106,0.40957289934158325,0.022252947092056274,-0.015358897857367992,-0.12016592174768448,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249383.2443144,0.40957289934158325,0.022252947092056274,-0.015358897857367992,-0.12016592174768448,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249383.3036256,0.40957289934158325,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249383.3567624,0.4111068844795227,0.022252947092056274,-0.015358897857367992,-0.12016592174768448,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249383.4129553,0.4111068844795227,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249383.4724178,0.4111068844795227,0.022252947092056274,-0.015358897857367992,-0.12016592174768448,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249383.530149,0.4111068844795227,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249383.5921946,0.40957289934158325,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19328159093856812
1646249383.6490977,0.40957289934158325,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249383.7063012,0.4111068844795227,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249383.7635016,0.40957289934158325,0.022252947092056274,-0.015358897857367992,-0.12016592174768448,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249383.8175037,0.40957289934158325,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249383.8823218,0.40957289934158325,0.022252947092056274,-0.015358897857367992,-0.12016592174768448,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249383.9391534,0.40957289934158325,0.022252947092056274,-0.015358897857367992,-0.12016592174768448,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249383.9980798,0.41264086961746216,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.360040187835693,-1.6428935527801514,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249384.0542204,0.41724279522895813,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.361574172973633,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249384.1114736,0.42337873578071594,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.360040187835693,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19328159093856812
1646249384.1663675,0.4279806613922119,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.355438232421875,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249384.2253792,0.42951464653015137,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.3539042472839355,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249384.278611,0.42951464653015137,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.355438232421875,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249384.3843272,0.42951464653015137,0.022252947092056274,-0.015358897857367992,-0.12164945155382156,-7.358506202697754,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249384.4370964,0.42337873578071594,0.022252947092056274,-0.01326450239866972,-0.12461651116609573,-7.372312068939209,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249384.5032995,0.4080389142036438,0.028187068179249763,-0.003839724464341998,-0.1275835633277893,-7.389185905456543,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19328159093856812
1646249384.559991,0.40957289934158325,0.031154127791523933,-0.0027925267349928617,-0.11571533232927322,-7.372312068939209,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249384.6134813,0.4310486316680908,0.031154127791523933,-0.0027925267349928617,-0.09939650446176529,-7.337030410766602,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19634954631328583
1646249384.6741781,0.4494563937187195,0.031154127791523933,-0.009773843921720982,-0.09494590759277344,-7.287943363189697,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249384.7324257,0.45405834913253784,0.031154127791523933,-0.027227137237787247,-0.09494590759277344,-7.258797645568848,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249384.7889237,0.4555923342704773,0.031154127791523933,-0.03874630853533745,-0.13648474216461182,-7.284875392913818,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19634954631328583
1646249384.8460712,0.42031076550483704,0.031154127791523933,-0.06632251292467117,-0.20324359834194183,-7.344700336456299,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19481557607650757
1646249384.905647,0.4019030034542084,0.031154127791523933,-0.11449360102415085,-0.24329890310764313,-7.372312068939209,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19328159093856812
1646249384.961166,0.3850291967391968,0.031154127791523933,-0.17418386042118073,-0.24329890310764313,-7.344700336456299,-1.641359567642212,0.0,-0.0006981316837482154,-0.02373647689819336,-0.19328159093856812
