Time  1646426938073081027, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938081975789, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938089988141, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938099065319, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938109139633, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938118197633, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938148072928, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938271013315, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938279287724, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938285935704, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938293195462, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938302106705, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938310897601, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938319897712, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938325266282, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938333898607, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938343007404, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938438081449, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938521525875, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938529981857, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938537945928, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938547920113, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938556993383, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938563978752, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938572047270, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938580042029, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938589000121, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938598999644, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938604432304, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938611121984, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938619987220, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938628952355, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938637929653, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938644508302, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938651975924, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938660053008, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938669963933, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938678635383, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938686161235, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938700126632, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938724535973, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938843065314, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938852112514, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938861904364, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938873912818, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938881154151, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938889017442, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938900553192, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938919032771, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938932122612, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938947956495, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938969182042, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938981917933, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938996917427, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939031929161, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939040363421, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939047064662, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939055133971, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939065137611, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939075004813, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939125906754, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939134104397, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939143113695, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939153953066, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939162204821, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939169048461, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939177066354, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939188210792, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939197138186, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939204334914, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939210950493, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939219471196, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939228075478, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939236240318, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939244121522, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939250588750, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939259067114, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939267973818, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
