q1,q2,q3,q4,q5
-1.658586388,2.600097583,-3.008136496,-0.52324971,2.228261856
-1.596278134,2.570951947,-2.797981116,-0.562345085,2.225294796
-1.578475776,2.549476215,-2.682932551,-0.597600736,2.201558318
-1.578475776,2.544874272,-2.659922838,-0.670206433,2.165953602
-1.618531082,2.557146119,-2.709010226,-0.742113998,2.167437132
-1.668971097,2.581689813,-2.802583059,-0.813323431,2.167437132
-1.711993463,2.609301469,-2.920699586,-0.915599726,2.168920661
-1.725345232,2.639981086,-3.060291846,-1.074773753,2.179305371
-1.759466419,2.68139857,3.044952037,-1.230457123,2.240130095
-1.812873494,2.741223824,2.879282103,-1.328893692,2.306888939
-1.875181748,2.805651021,2.750427709,-1.349139512,2.395900731
-1.933039413,2.862408313,2.615437392,-1.280722605,2.395900731
-1.952325301,2.90996172,2.503456788,-1.177748179,2.395900731
-1.952325301,2.963651051,2.443631534,-1.010545637,2.425571328
-1.943424122,-3.275049168,2.405282012,-0.768643003,2.40480191
-1.85737939,-3.261243341,2.469709209,-0.641932099,2.275734812
-1.729795822,-3.275049168,2.600097583,-0.628667597,2.234195975
-1.599245194,2.983592802,2.684466532,-0.624129741,2.247547744
-1.434573379,2.960583089,2.785709269,-0.622384411,2.247547744
-1.277319213,2.940641338,2.830194715,-0.597949802,2.246064214
-1.111163868,2.914563663,2.868544237,-0.561297887,2.234195975
-0.927206165,2.896155892,2.931437452,-0.560948822,2.234195975
-0.723962574,2.883884045,2.989728726,-0.560599756,2.226778326
-0.54297193,2.882350064,3.025010286,-0.559901624,2.214910087
-0.373849526,2.877748122,3.015806401,-0.555712834,2.137766534
-0.228463599,2.877748122,2.989728726,-0.56025069,1.96864413
-0.097912971,2.882350064,2.974388917,-0.672649894,1.771334658
0.038571776,2.890019969,3.03268019,-0.861145453,1.554739298
0.090495322,2.883884045,3.028078248,-1.014036295,1.336660408
0.075660023,2.862408313,2.99739863,-1.159247689,1.219461548
0.008901179,2.840932581,2.966719013,-1.326101166,1.188307421
-0.083077672,2.825592772,2.911495701,-1.467123769,1.188307421
-0.194342412,2.816388887,2.825592772,-1.56381501,1.157153294
-0.296705973,2.816388887,2.710544206,-1.595580002,1.140834466
-0.320442451,2.814854906,2.695204398,-1.534144413,1.140834466
-0.299673033,2.824058791,2.744291786,-1.380206372,1.140834466
-0.244782428,2.831728696,2.802583059,-1.187172957,1.140834466
-0.198793002,2.830194715,2.860874332,-1.005658715,1.140834466
-0.155770636,2.831728696,2.917631625,-0.868824902,1.140834466
-0.10533062,2.833262676,2.972854936,-0.748048117,1.140834466
-0.054890605,2.8393986,3.035748152,-0.636696111,1.140834466
-0.032637657,2.850136466,-3.193748182,-0.502654825,1.148252115
-0.029670597,2.862408313,3.06796175,-0.40037853,1.234296847
-0.078627083,2.897689873,2.946777261,-0.388510291,1.258033325
-0.201760062,2.960583089,2.750427709,-0.416784625,1.256549795
-0.333794219,-3.255107417,2.560214081,-0.526042237,1.240230966
-0.494015445,-3.199884106,2.363864529,-0.676838684,1.217978019
-0.633467252,-3.166136526,2.254951886,-0.835663646,1.20314272
-0.76105082,-3.138524871,2.187456728,-1.012290966,1.186823891
-0.8693485,-3.110913215,2.15524313,-1.141445331,1.167538003
-0.97912971,-3.080233597,2.095417875,-1.248608547,1.128966227
-1.074075622,-3.051087961,2.052466411,-1.314931058,1.114130928
-1.121548577,-3.037282133,2.023320774,-1.322959573,1.114130928
-1.123032107,-3.051087961,2.014116889,-1.250353876,1.114130928
-1.125999167,-3.048019999,2.014116889,-1.089085453,1.114130928
-1.183856832,-3.055689903,2.044796507,-0.920486648,1.114130928
-1.250615676,-3.075631655,2.083146028,-0.788539756,1.115614458
-1.302539221,-3.098641368,2.124563512,-0.645771823,1.145285055
-1.336660408,-3.130854966,2.215068384,-0.513475866,1.261000385
-1.375232184,-3.164602545,2.359262586,-0.40212386,1.582926365
-1.41677102,-3.204486048,2.534136406,-0.301243829,2.033919444
-1.455342797,-3.241301589,2.705942264,-0.235270383,2.311339528
-1.461276916,-3.267379264,2.834796657,-0.203854457,2.358812484
-1.459793386,-3.282719073,2.888485988,-0.203854457,2.363263074
-1.449408677,-3.291922958,2.862408313,-0.203854457,2.364746604
-1.391551013,2.972854936,2.745825767,-0.247836754,2.367713663
-1.228362728,2.937573376,2.620039335,-0.40212386,2.330625417
-1.042921495,2.917631625,2.570951947,-0.538608607,2.315790118
-0.897535568,2.914563663,2.534136406,-0.534419817,2.336559536
-0.778853179,2.911495701,2.511126693,-0.46774824,2.363263074
-0.66017079,2.908427739,2.537204368,-0.40037853,2.349911305
-0.535554281,2.903825797,2.623107297,-0.360585023,2.345460715
-0.449509549,2.899223854,2.689068474,-0.311366739,2.254965394
-0.388684824,2.900757835,2.771903441,-0.282743339,2.033919444
-0.350113048,2.90996172,2.8393986,-0.289026524,1.987930018
-0.33231069,2.914563663,2.867010256,-0.306130751,1.9671606
-0.32489304,2.913029682,2.896155892,-0.305432619,1.9671606
-0.320442451,2.900757835,2.937573376,-0.270526034,1.96567707
-0.320442451,2.876214141,3.048019999,-0.181165176,1.732762881
-0.292255383,2.85627239,3.069495731,-0.138230077,1.658586388
-0.250716547,2.865476275,3.035748152,-0.165457213,1.884082928
-0.246265957,2.888485988,2.968252993,-0.290771853,2.100678288
-0.317475391,2.913029682,2.882350064,-0.477522083,2.106612407
-0.43912484,2.92683551,2.819456849,-0.651705943,2.1807889
-0.54890605,2.916097644,2.770369461,-0.709650874,2.262383043
-0.673522558,2.886952007,2.713612168,-0.679980277,2.28908658
-0.801106127,2.850136466,2.692136436,-0.618195621,2.330625417
-0.899019098,2.813320925,2.750427709,-0.5703736,2.484912523
-0.98061324,2.790311212,2.862408313,-0.511032405,2.61694668
-1.010283838,2.801049078,2.897689873,-0.521853446,2.61843021
-0.990997949,2.824058791,2.817922868,-0.729198561,2.646617278
-0.943524994,2.860874332,2.692136436,-0.884532865,2.655518457
-0.867864971,2.906893758,2.633845163,-1.011592834,2.557605486
-0.827809664,2.936039395,2.574019909,-1.071981227,2.51013253
-0.814457895,2.960583089,2.488116979,-1.105840614,2.530901948
-0.76846847,-3.298058882,2.425223764,-1.138652804,2.529418418
-0.691324917,-3.276583149,2.377670356,-1.158898623,2.474527813
-0.578576647,-3.258175379,2.371534433,-1.200786525,2.421120738
-0.477696616,-3.244369551,2.365398509,-1.234994979,2.416670149
-0.370882466,-3.227495761,2.397612108,-1.246165086,2.395900731
-0.256650667,-3.218291876,2.47124319,-1.236740308,2.39886779
-0.155770636,-3.222893819,2.5586801,-1.193107077,2.40776897
-0.066758844,-3.244369551,2.644583029,-1.147728516,2.447824276
0.005934119,-3.275049168,2.7350879,-1.104793417,2.465626634
0.066758844,2.975922898,2.828660734,-1.067792436,2.467110164
0.087528262,2.936039395,2.917631625,-1.021715744,2.501231351
0.019285888,2.879282103,2.960583089,-0.91943945,2.501231351
-0.163188285,2.848602485,2.931437452,-0.861494519,2.501231351
-0.336761279,2.890019969,2.876214141,-0.889419787,2.501231351
-0.445058959,2.969786974,2.76883548,-0.934798347,2.456725455
-0.504400154,-3.229029742,2.623107297,-0.995535805,2.305405409
-0.526653102,-3.164602545,2.472777171,-1.087340124,2.237163035
-0.529620162,-3.127787004,2.314777141,-1.185427628,2.160019482
-0.499949564,-3.1201171,2.198194594,-1.241278164,2.045787683
-0.405003653,-3.143126813,2.188990709,-1.242674427,2.010182966
-0.272969495,-3.19068022,2.325515007,-1.215098225,2.108095937
-0.178023584,-3.261243341,2.508058731,-1.148775714,2.208975968
-0.163188285,2.946777261,2.678330608,-1.029046127,2.29353717
-0.224013009,2.873146179,2.778039365,-0.903382421,2.333592476
-0.393135414,2.805651021,2.810252963,-0.814370629,2.342493656
-0.583027237,2.774971403,2.801049078,-0.807738378,2.346944245
-0.799622597,2.788777231,2.724350034,-0.811578102,2.333592476
-1.019185017,2.831728696,2.616971373,-0.811578102,2.139250064
-1.220945078,2.900757835,2.486582999,-0.811578102,2.093260638
-1.404902781,-3.291922958,2.339320835,-0.799709863,2.100678288
-1.536936939,-3.19068022,2.245748001,-0.758520093,2.118480646
-1.581442835,-3.107845253,2.196660613,-0.750840644,2.148151243
-1.581442835,-3.063359808,2.15677711,-0.778416846,2.051721802
-1.516167521,-3.034214171,2.130699436,-0.811578102,2.020567675
-1.42418867,-3.005068534,2.106155742,-0.845786556,1.913753525
-1.304022751,-2.97899086,2.061670296,-0.900240828,1.74611465
-1.195725071,-2.986660764,1.971165425,-0.971799328,1.596278134
-1.066657972,-3.021942324,1.902136285,-1.034282115,1.523585171
-0.934623814,-3.075631655,1.929747941,-1.065348975,1.505782812
-0.807040246,-3.147728756,2.038660583,-1.06499991,1.517651051
-0.672039028,-3.215223914,2.224272269,-1.045103156,1.599245194
-0.551873109,-3.291922958,2.406815993,-1.042659695,1.585893425
-0.491048385,2.894621911,2.569417966,-1.039867168,1.52803576
-0.486597795,2.796447135,2.742757805,-1.023461073,1.406386311
-0.488081325,2.710544206,2.900757835,-1.009498439,1.301055691
-0.537037811,2.623107297,3.041884075,-0.967959603,1.290670982
-0.629016662,2.561748062,-3.13699089,-0.888372589,1.295121571
-0.799622597,2.529534463,-3.113981177,-0.750491578,1.345561587
-0.971712061,2.509592712,-3.097107387,-0.623082543,1.410836901
-1.035503845,2.508058731,-3.029612228,-0.604582053,1.473145155
-0.970228531,2.511126693,-3.011204458,-0.651356877,1.474628685
-0.832260254,2.534136406,-3.089437483,-0.694990108,1.462760446
-0.695775506,2.567883985,-3.17227245,-0.765850476,1.41677102
-0.519235452,2.604699526,3.058757865,-0.86812677,1.348528647
-0.317475391,2.658388857,3.048019999,-0.957138562,1.339627467
-0.143902397,2.715146149,3.035748152,-0.982620369,1.341110997
-0.029670597,2.748893728,2.991262707,-0.92781703,1.320341579
0.056374135,2.774971403,2.936039395,-0.833220185,1.318858049
0.161704755,2.799515097,2.948311242,-0.779114978,1.332209818
0.270002435,2.824058791,2.998932611,-0.737227076,1.351495706
0.347145988,2.850136466,3.043418056,-0.70825461,1.351495706
0.361981287,2.865476275,3.037282133,-0.706160215,1.351495706
0.244782428,2.868544237,2.968252993,-0.694641042,1.351495706
0.034121187,2.876214141,2.82252481,-0.685914396,1.351495706
-0.167638875,2.922233567,2.68139857,-0.682074672,1.351495706
-0.345662458,-3.287321015,2.481981056,-0.664272313,1.351495706
-0.479180146,-3.198350125,2.293301408,-0.665319511,1.351495706
-0.563741348,-3.127787004,2.152175168,-0.765850476,1.351495706
-0.618631953,-3.074097674,2.035592621,-0.894655775,1.351495706
-0.6557202,-3.034214171,1.937417845,-1.017177888,1.351495706
-0.680940208,-3.018874362,1.896000362,-1.098510231,1.351495706
-0.734347283,-3.026544267,1.903670266,-1.123992038,1.351495706
-0.851546142,-3.058757865,1.954291635,-1.095368639,1.351495706
-1.056273263,-3.098641368,2.049398449,-1.061858317,1.350012176
-1.293638042,-3.15539866,2.070874181,-1.052433539,1.345561587
-1.560673417,-3.196816144,2.01565087,-1.001818991,1.345561587
-1.755015829,-3.222893819,2.001845042,-0.951553508,1.345561587
-1.815840554,-3.230563723,2.043262526,-0.943524994,1.347045117
-1.818807614,-3.219825857,2.063204277,-0.947015652,1.360396885
-1.762433479,-3.183010316,2.037126602,-0.934798347,1.381166304
-1.697158165,-3.123185062,1.974233386,-0.881391272,1.381166304
-0.071209433,-3.192214201,2.883884045,-0.31625366,1.010283838
-0.071209433,-3.193748182,2.886952007,-0.314857397,1.010283838
-0.071209433,-3.193748182,2.89155395,-0.314508331,1.050339144
-0.071209433,-3.193748182,2.888485988,-0.314508331,1.09187798
-0.071209433,-3.192214201,2.886952007,-0.314508331,1.09484504
-0.071209433,-3.193748182,2.899223854,-0.314159265,1.09336151
-0.074176493,-3.201418086,2.87468016,-0.3138102,1.063690913
-0.121649449,-3.210621972,2.819456849,-0.322885912,1.008800308
-0.2136283,-3.2244278,2.721282073,-0.317300858,0.977646181
-0.301156562,-3.235165666,2.557146119,-0.458672527,0.924239105
-0.3278601,-3.221359838,2.431359687,-0.71418873,0.916821456
-0.428740131,-3.195282163,2.176718862,-0.836012712,0.845612023
-0.600829595,-3.156932641,1.817767337,-0.969355867,0.688357857
-0.798139067,-3.126253024,1.589204187,-1.029395193,0.445058959
-0.98061324,-3.126253024,1.662835269,-1.049641012,0.452476609
-1.225395668,-3.156932641,1.748738198,-1.04475409,0.476213086
-1.499848693,-3.253573436,1.707320714,-0.990997949,0.554840169
-1.562156947,2.966719013,1.800893547,-1.043357827,0.584510766
-1.323308639,2.92683551,1.871456668,-1.217541686,0.600829595
-1.032536785,2.925301529,1.780951796,-1.115265392,0.54445546
-0.734347283,2.923767548,1.886796476,-0.935496479,0.571158998
-0.615664894,2.952913185,1.940485807,-0.697433569,0.66017079
-0.670555499,-3.284253054,1.8929324,-0.786794427,0.612697834
-0.87676615,-3.24283557,1.797825586,-1.095368639,0.551873109
-1.179406242,-3.212155953,1.773281892,-1.169370599,0.525169572
-1.404902781,-3.229029742,1.883728515,-0.920486648,0.629016662
-1.565124007,-3.273515188,2.093883895,-0.513475866,0.802589657
-1.584409895,2.931437452,2.742757805,-0.292168117,1.425672199
-1.372265124,2.840932581,3.058757865,-0.298800368,1.695674635
-1.131933286,2.78724325,2.94524328,-0.306479817,1.52803576
-0.8693485,2.781107327,2.687534493,-0.459719725,1.272868623
-0.715061395,2.862408313,2.310175198,-0.708603676,0.999899128
-0.584510766,-3.268913245,2.05093243,-0.859051058,0.818908485
-0.597862535,-3.075631655,1.940485807,-0.868824902,0.679456678
-0.885667329,-3.029612228,1.905204247,-0.926420767,0.675006088
-1.229846257,-3.063359808,1.896000362,-0.96656334,0.669071969
-1.42122161,-3.183010316,1.977301348,-1.024159205,0.700226096
-1.41528749,2.966719013,2.161379053,-0.906873079,0.827809664
-1.293638042,2.82252481,2.2779616,-0.735132681,0.965777942
-1.09632857,2.764233537,2.288699466,-0.833918317,0.965777942
-0.950942643,2.784175288,2.187456728,-1.025904534,0.909403807
-0.906436747,2.873146179,2.017184851,-1.127482697,0.781820238
-0.903469687,-3.210621972,1.894466381,-1.137605606,0.755116701
-1.042921495,-2.982058821,1.754874121,-1.060112988,0.755116701
-1.140834466,-2.814854906,1.635223613,-1.019970415,0.741764932
-1.137867406,-2.836330638,1.613747881,-1.045103156,0.697259036
-1.034020315,-2.992796687,1.64749546,-0.993790476,0.673522558
-0.857480262,-3.222893819,1.750272179,-0.970403064,0.672039028
-0.631983722,2.847068504,1.994175138,-1.018225086,0.76401788
-0.396102474,2.764233537,2.245748001,-1.129577092,0.934623814
-0.342695399,2.771903441,2.282563542,-1.126784565,0.949459113
-0.459894258,2.886952007,2.118427589,-1.045103156,0.844128493
-0.520718982,-3.222893819,1.929747941,-1.10200089,0.716544924
-0.661654319,-3.140058851,1.779417815,-1.15331357,0.566708408
-0.964294412,-3.135456909,1.745670236,-1.007054978,0.590444886
-1.249132146,-3.167670507,1.767145968,-0.809134641,0.596379005
-1.406386311,-3.261243341,1.842311031,-0.655545667,0.707643745
-1.502815752,2.982058821,1.997243099,-0.423416877,0.87083203
-1.476112215,2.963651051,2.061670296,-0.525344105,0.919788516
-1.41528749,2.982058821,1.866854725,-0.798662666,0.838194373
-1.352979236,-3.244369551,1.676641097,-1.024159205,0.663137849
-1.333693348,-3.219825857,1.59534011,-1.062556449,0.556323699
-1.348528647,-3.273515188,1.714990618,-0.830427658,0.596379005
-1.384133363,2.96211707,1.942019788,-0.402472926,0.781820238
-1.354462766,2.897689873,2.192058671,-0.313461134,1.127482697
-1.186823891,2.87468016,2.035592621,-0.56025069,0.930173225
-0.899019098,2.911495701,1.957359597,-0.835663646,0.718028454
-0.66017079,-3.287321015,1.923612017,-0.900240828,0.642368431
-0.676489618,-3.285787035,1.880660553,-0.888023523,0.565224878
-0.996932069,2.937573376,1.917476094,-0.736179878,0.664621379
-1.394518072,2.90996172,1.899068323,-0.560948822,0.747699052
-1.686773456,2.90996172,2.069340201,-0.45762533,1.050339144
-1.802488785,2.923767548,2.245748001,-0.559203492,1.266934504
-1.765400538,2.972854936,2.146039244,-0.772831793,1.327759228
-1.714960523,-3.235165666,1.837709088,-0.990299818,1.136383876
-1.64375109,-3.118583119,1.632155651,-1.058018593,1.026602666
-1.608146373,-3.057223884,1.483359506,-1.123642972,0.836710843
-1.608146373,-3.095573406,1.515573105,-1.038819971,0.722479044
-1.697158165,-3.201418086,1.708854695,-0.729896693,0.847095552
-1.74314759,-3.268913245,2.330116949,-0.491135652,1.53396988
-1.731279352,2.951379204,2.672194685,-0.562345085,1.946391182
-1.700125224,2.952913185,2.357728605,-0.632158255,1.692707575
-1.682322866,-3.293456939,2.047864468,-0.91350533,1.441991028
-1.52655223,-3.187612259,1.813165394,-1.038121839,1.215010959
-1.134900346,-3.1201171,1.854582878,-1.122246709,1.08891092
-0.808523776,-3.095573406,1.912874151,-1.105142482,1.081493271
-0.977646181,-3.179942354,1.948155711,-0.964818011,1.066657972
-1.385616893,2.943709299,2.064738258,-0.814370629,1.065174442
-1.703092284,2.830194715,2.265689753,-0.701273293,1.271385094
-1.698641695,2.805651021,2.446699496,-0.747699052,1.75204877
-1.490947514,2.793379174,2.351592682,-0.807738378,1.615564022
-1.293638042,2.859340351,2.115359627,-0.730943891,1.563640477
-1.026602666,2.922233567,2.066272239,-0.692546647,1.508749872
-0.673522558,2.946777261,2.195126632,-0.743161195,1.611113433
-0.278903614,2.968252993,2.406815993,-0.908618409,1.617047552
0.059341195,2.977456879,2.572485928,-1.046150354,1.569574596
0.115715329,2.968252993,2.639981086,-1.008102176,1.571058126
-0.176540054,2.975922898,2.472777171,-0.694990108,1.576992246
-0.390168354,-3.275049168,2.316311121,-0.50300389,1.536936939
-0.528136632,-3.192214201,2.199728575,-0.323933109,1.734246411
-0.611214304,-3.129320985,2.118427589,-0.205599786,1.952325301
-0.664621379,-3.087903502,2.030990679,-0.284837734,2.170404191
-0.683907267,-3.083301559,1.90980619,-0.517664656,2.176338311
-0.557807229,-3.158466622,1.94508775,-0.672649894,2.259415983
-0.494015445,-3.235165666,2.107689722,-0.679282145,2.492330172
-0.594895476,-3.262777321,2.12149555,-0.587477826,2.753431428
-0.731380223,-3.250505474,2.096951856,-0.491135652,3.010082094
-0.885667329,-3.216757895,2.040194564,-0.373849526,3.197006857
-0.965777942,-3.184544297,2.162913034,-0.230732527,2.849860869
-0.976162651,-3.192214201,2.598563603,-0.131597826,2.832058511
-0.950942643,-3.212155953,2.871612198,-0.106465084,2.968543258
-0.945008523,-3.206020029,2.851670447,-0.106465084,3.128764484
-0.945008523,-3.206020029,2.811786944,-0.13543755,3.452173994
-0.940557934,-3.20755401,2.801049078,-0.143116999,3.472943412
-0.913854396,-3.218291876,2.7350879,-0.152192711,3.27711747
-0.830776724,-3.22596178,2.302505294,-0.2422517,2.932938542
-0.679456678,-3.244369551,2.159845072,-0.533023554,2.702991413
-0.631983722,-3.204486048,1.968097463,-0.559552558,1.976061779
-0.585994296,-3.195282163,1.955825616,-0.626573201,1.755015829
-0.489564855,-3.20755401,2.093883895,-0.763057949,1.566607537
-0.381267175,-3.230563723,2.19052469,-0.907222145,1.600728723
-0.406487183,-3.247437513,2.224272269,-0.943874059,1.603695783
-0.591928416,-3.296524901,2.19052469,-1.02206481,1.691224045
-0.807040246,2.969786974,2.06780622,-1.003215254,1.714960523
-0.922755576,2.969786974,2.069340201,-1.029046127,1.823258203
-0.989514419,2.965185032,2.072408162,-1.132369619,1.900401756
-1.09039445,2.946777261,2.060136315,-1.085594795,1.976061779
-1.128966227,2.877748122,2.1736509,-1.061160185,1.97012766
-1.149735645,2.788777231,2.231942173,-1.0262536,1.97012766
-1.152702704,2.710544206,2.267223733,-1.010894703,1.97012766
-1.106713279,2.636913124,2.328582968,-0.972148393,1.96864413
-1.068141502,2.604699526,2.485049018,-0.888372589,1.930072353
-1.019185017,2.616971373,2.632311182,-0.848230016,1.723861702
-1.031053256,2.652252933,2.653786914,-0.662526984,1.820291143
-1.036987375,2.673728665,2.813320925,-0.458672527,1.995347667
-0.98803089,2.69980634,-3.146194775,-0.287630261,2.029468854
-0.866381441,2.730485958,-2.873146179,-0.252025544,2.29057011
-0.747699052,2.756563633,-2.837864619,-0.241553568,2.339526596
-0.66017079,2.776505384,-2.794913155,-0.236317581,2.415186619
-0.534070751,2.824058791,-2.793379174,-0.219911486,2.443373686
-0.467311907,2.860874332,-2.773437422,-0.178721715,2.444857216
-0.449509549,2.886952007,-2.773437422,-0.174881991,2.453758395
-0.496982505,2.879282103,-2.76883548,-0.191986218,2.428538388
-0.623082543,2.834796657,-2.905359778,-0.345226126,2.419637209
-0.756600231,2.791845193,-3.066427769,-0.480663676,2.309855999
-0.817424955,2.741223824,3.060291846,-0.713141532,2.225294796
-0.758083761,2.690602455,2.98052484,-1.051037276,2.361779544
-0.664621379,2.698272359,2.923767548,-1.079311609,2.241613625
-0.640884901,2.712078187,2.774971403,-1.115265392,2.191173609
-0.706160215,2.738155862,2.586291756,-1.142143463,2.042820623
-0.720995514,2.776505384,2.483515037,-1.173908455,2.005732376
-0.591928416,2.801049078,2.411417936,-1.203928118,1.992380608
-0.422806011,2.847068504,2.406815993,-1.099906495,2.022051205
-0.339728339,2.89155395,2.408349974,-0.874060889,2.140733594
-0.353080108,2.946777261,2.386874242,-0.521155315,2.241613625
-0.354563638,2.965185032,2.445165515,-0.334056019,2.40628544
-0.342695399,2.975922898,2.465107266,-0.304734487,2.438923097
-0.342695399,-3.291922958,2.406815993,-0.548731517,2.40035132
-0.369398936,-3.264311302,2.327048988,-0.867777704,2.250514804
-0.450993079,-3.239767608,2.222738288,-1.123992038,2.041337093
-0.534070751,-3.215223914,2.178252843,-1.232900584,1.934522943
-0.65275314,-3.218291876,2.113825646,-0.933053018,2.047271213
-0.732863753,-3.230563723,2.081612048,-0.558156295,2.047271213
-0.738797872,-3.245903532,2.185922747,-0.363028484,2.249031274
-0.738797872,-3.247437513,2.195126632,-0.385717765,2.214910087
-0.790721418,-3.2244278,2.073942143,-0.711396203,2.027985324
-0.921272046,-3.189146239,1.932815903,-1.0262536,1.903368816
-1.09484504,-3.15539866,1.862252782,-1.122944841,1.803972315
-1.30550628,-3.175340412,1.865320744,-1.055226066,1.8529288
-1.428639259,-3.216757895,1.951223673,-0.88243847,2.060622981
-1.505782812,-3.22596178,2.075476124,-0.540004871,2.223811266
-1.599245194,-3.20755401,2.026388736,-0.337546677,2.136283004
-1.557706357,-3.241301589,2.018718832,-0.593411946,1.841060561
-1.535453409,-3.256641398,1.8929324,-0.966214274,1.769851128
-1.510233402,-3.235165666,1.75334014,-1.228013662,1.737213471
-1.413803961,-3.198350125,1.642893517,-1.298874029,1.63781697
-1.189790951,-3.173806431,1.586136225,-1.189616418,1.566607537
-1.053306204,-3.152330698,1.500233296,-0.857654794,1.485013394
-0.899019098,-3.186078278,1.549320684,-0.557458163,1.496881633
-0.756600231,-3.255107417,1.708854695,-0.40037853,1.621498142
-0.686874327,-3.276583149,1.820835299,-0.215722696,1.771334658
-0.667588439,-3.271981207,1.929747941,-0.240157305,1.74611465
-0.76253435,-3.229029742,1.810097433,-0.488343125,1.590344014
-0.887150859,-3.189146239,1.748738198,-0.842644963,1.249132146
-0.98803089,-3.175340412,1.793223643,-1.135162145,1.210560369
-1.085943861,-3.178408373,1.896000362,-1.171115928,1.219461548
-1.188307421,-3.198350125,2.202796537,-1.166927138,1.262483914
-1.31292393,-3.219825857,2.515728635,-1.165181809,1.731279352
-1.447925147,-3.239767608,2.650718952,-1.176700982,1.890017047
-1.52951929,-3.261243341,2.649184971,-1.173908455,2.027985324
-1.557706357,-3.24283557,2.485049018,-1.132718685,2.062106511
-1.64078403,-3.204486048,2.24421402,-1.11037847,2.004248847
-1.726828762,-3.176874392,2.19052469,-1.201484657,2.027985324
-1.75204877,-3.143126813,1.948155711,-1.258731457,1.979028839
-1.654135799,-3.1201171,1.728796446,-1.258731457,1.755015829
-1.485013394,-3.112447196,1.535514856,-1.14737945,1.627432261
-1.301055691,-3.15539866,1.425068233,-0.990299818,1.498365163
-1.029569726,-3.213689933,1.517107086,-0.774577122,1.499848693
-0.824842604,-3.268913245,1.626019728,-0.535117949,1.501332223
-0.789237888,2.862408313,1.860718802,-0.422369679,1.511716932
-0.899019098,2.78724325,2.030990679,-0.356745299,1.606662843
-0.853029672,2.814854906,2.021786793,-0.565486678,1.596278134
-0.725446104,2.89155395,1.960427558,-0.86812677,1.388583953
-0.634950782,2.948311242,1.92821396,-1.113520063,1.382649833
-0.566708408,2.972854936,1.891398419,-1.19450334,1.171988593
-0.526653102,-3.270447226,1.905204247,-1.015432559,1.20610978
-0.510334273,-3.264311302,1.899068323,-0.983667566,1.217978019
-0.504400154,2.943709299,1.935883864,-1.026602666,1.225395668
-0.522202512,-3.230563723,1.915942113,-0.952949772,1.226879198
-0.575609587,-3.153864679,1.800893547,-0.886278194,1.179406242
-0.448026019,-3.27811713,1.969631444,-0.930260491,1.247648616
-0.416871892,-3.282719073,1.992641157,-0.922581043,1.272868623
-0.54593899,-3.15539866,1.799359567,-0.893608577,1.274352153
-0.531103691,-3.235165666,1.842311031,-0.922581043,1.439023968
-0.43615778,2.963651051,1.974233386,-0.955393233,1.496881633
-0.621599013,-3.261243341,1.99877708,-1.001120859,1.465727506
-0.919788516,-3.244369551,2.003379023,-0.933053018,1.467211036
-1.240230966,-3.265845283,1.997243099,-0.768293937,1.599245194
-1.477595745,-3.281185092,2.184388766,-0.670904564,1.894467637
-1.436056909,2.974388917,2.271825676,-0.780860307,1.992380608
-1.20314272,2.974388917,2.135301378,-0.832172987,1.892984107
-0.936107344,-3.24283557,1.938951826,-0.733038286,1.835126442
-0.65275314,-3.216757895,1.879126572,-0.751538776,1.732762881
-0.458410728,-3.253573436,1.972699405,-0.951902574,1.572541656
-0.418355422,-3.273515188,2.061670296,-1.173908455,1.41825455
-0.627533133,-3.230563723,2.03405864,-1.312487597,1.41528749
-0.913854396,-3.080233597,1.869922687,-1.315978256,1.455342797
-1.077042681,-2.965185032,1.828505203,-1.304459083,1.456826327
-1.185340361,-2.919165605,1.897534343,-1.294685239,1.489463984
-1.237263907,-2.925301529,2.03252466,-1.299223095,1.622981671
-1.179406242,-2.968252993,2.15677711,-1.358215224,1.63781697
-1.167538003,-3.005068534,2.268757714,-1.36275308,1.677872276
-1.170505063,-3.046486018,2.475845132,-1.367290936,1.568091066
-1.19869213,-3.081767578,2.524932521,-1.437104106,1.602212253
-1.152702704,-3.110913215,2.515728635,-1.439896633,1.674905217
-1.231329787,-3.107845253,2.535670387,-1.470614428,1.720894642
-1.229846257,-3.126253024,2.57708787,-1.514596725,1.830675852
-1.194241541,-3.15539866,2.566350004,-1.48806772,1.737213471
-1.220945078,-3.169204488,2.676796627,-1.61512769,2.048754742
-1.186823891,-3.181476335,2.652252933,-1.57812671,2.057655922
-1.063690913,-3.2244278,2.524932521,-1.402546587,1.96419354
-0.888634389,-3.236699647,2.377670356,-1.118756051,1.959742951
-0.537037811,-3.244369551,2.396078127,-1.093623309,1.894467637
-0.320442451,-3.270447226,2.531068444,-0.949110047,1.823258203
-0.338244809,2.867010256,2.656854876,-0.738274274,1.777268777
-0.477696616,2.689068474,2.870078217,-0.788539756,1.812873494
-0.66017079,2.641515067,2.940641338,-0.791681349,1.959742951
-0.626049603,2.676796627,2.992796687,-1.189616418,2.085842989
-0.740281402,2.739689843,2.911495701,-1.525766832,2.222327737
-0.992481479,2.790311212,2.678330608,-1.638864168,2.223811266
-1.194241541,2.883884045,2.537204368,-1.714611457,2.119964176
-1.226879198,2.903825797,2.488116979,-1.728923157,2.096227698
-1.215010959,2.885418026,2.405282012,-1.672025423,1.887049987
